record_id,project_name,owner,county,city,status,interested_party_type,seo_slug,slug_length,included,bucket,canonical_category,canonical_url,lastmod,description_chars,has_award,seo_flag,reason,needs_review
recoKL7p6qBQHpQcp,2025-2026 Sewer Manhole Rehabilitation Project,City of Hayward,Alameda,Hayward,Closed,construction,2025-2026-sewer-manhole-rehabilitation-project-city-of-hayward,62,yes,results,construction,https://www.bidthebay.com/construction-project-details/2025-2026-sewer-manhole-rehabilitation-project-city-of-hayward/r/recoKL7p6qBQHpQcp,2026-05-04T06:09:43-07:00,278,no,,recently_closed,no
recoRNgyxdC8FNlDC,2025-26 Grade 5 RAA Line Replacement Project,City of Richmond,Contra Costa,Richmond ,Closed,construction,2025-26-grade-5-raa-line-replacement-project-city-of-richmond,61,no,,,,2026-04-22T08:21:57-07:00,416,no,,closed_stale_no_results,no
recoV8o7Fnm3zMaXj,Barnard-White Campus – Exterior Repairs and Painting,New Haven Unified School District,Alameda,Union City,Closed,construction,barnard-white-campus-exterior-repairs-and-painting-new-haven-unified-school-district,84,yes,results,construction,https://www.bidthebay.com/construction-project-details/barnard-white-campus-exterior-repairs-and-painting-new-haven-unified-school-district/r/recoV8o7Fnm3zMaXj,2026-07-22T20:31:07-07:00,140,yes,,award_results,no
recoWCM8Nis77dI57,On Call Professional Services  ,City of Foster City,San Mateo,Foster City,Closed,professional services,on-call-professional-services-city-of-foster-city,49,yes,results,professional services,https://www.bidthebay.com/professional-services-project-details/on-call-professional-services-city-of-foster-city/r/recoWCM8Nis77dI57,2026-07-10T03:01:31-07:00,886,no,,recently_closed,no
recoXsFQk4zeDbz2M,Nonfunctional Turf Conversion Project,City of Pleasanton,Alameda,Pleasanton,Closed,construction,nonfunctional-turf-conversion-project-city-of-pleasanton,56,yes,results,construction,https://www.bidthebay.com/construction-project-details/nonfunctional-turf-conversion-project-city-of-pleasanton/r/recoXsFQk4zeDbz2M,2026-06-25T00:00:44-07:00,245,no,,recently_closed,no
recoYlVCVLMxiINGX,Fabrication and Installation of Interior Environmental Graphics – McKinley ES and Rooftop ES,San Francisco Unified School District,San Francisco,San Francisco,Closed,construction,fabrication-and-installation-of-interior-environmental-graphics-mckinley-es-and-rooftop-es-san-francisco-unified-school-district,128,yes,results,construction,https://www.bidthebay.com/construction-project-details/fabrication-and-installation-of-interior-environmental-graphics-mckinley-es-and-rooftop-es-san-francisco-unified-school-district/r/recoYlVCVLMxiINGX,2026-06-30T03:51:32-07:00,279,no,,recently_closed,no
recoaYaHnQoaE8sXO,2026 Street Resurfacing Project,Town of San Anselmo,Marin,San Anselmo,Closed,construction,2026-street-resurfacing-project-town-of-san-anselmo,51,yes,results,construction,https://www.bidthebay.com/construction-project-details/2026-street-resurfacing-project-town-of-san-anselmo/r/recoaYaHnQoaE8sXO,2026-06-03T00:06:45-07:00,467,no,,recently_closed,no
recobAWtuIF3ZbwBd,Butterfield Basin Online Conversion Project,City of Morgan Hill,Santa Clara,Morgan Hill,Closed,construction,butterfield-basin-online-conversion-project-city-of-morgan-hill,63,yes,results,construction,https://www.bidthebay.com/construction-project-details/butterfield-basin-online-conversion-project-city-of-morgan-hill/r/recobAWtuIF3ZbwBd,2026-04-11T10:49:50-07:00,550,no,,recently_closed,no
recog6UmArFyPgp7B,"Canceled: Lift Station Inspection, Maintenance, and Repair Services",County of San Mateo,San Mateo,San Mateo,Closed,construction,canceled-lift-station-inspection-maintenance-and-repair-services-county-of-san-mateo,84,yes,results,construction,https://www.bidthebay.com/construction-project-details/canceled-lift-station-inspection-maintenance-and-repair-services-county-of-san-mateo/r/recog6UmArFyPgp7B,2026-07-30T09:39:55-07:00,272,no,,recently_closed,no
recokJSk10y9XCCwf,SCVMC Building M Operation Rooms (OR) Renovation,County of Santa Clara,Santa Clara,San Jose,Closed,construction,scvmc-building-m-operation-rooms-or-renovation-county-of-santa-clara,68,yes,results,construction,https://www.bidthebay.com/construction-project-details/scvmc-building-m-operation-rooms-or-renovation-county-of-santa-clara/r/recokJSk10y9XCCwf,2026-07-31T00:01:54-07:00,1145,no,,recently_closed,no
recomDZbbLcpWgoas,1475 Rosita Road Slope and Sharp Park Road V-Ditch Stabilization Projects,City of Pacifica,San Mateo,Pacifica,Closed,construction,1475-rosita-road-slope-and-sharp-park-road-v-ditch-stabilization-projects-city-of-pacifica,90,yes,results,construction,https://www.bidthebay.com/construction-project-details/1475-rosita-road-slope-and-sharp-park-road-v-ditch-stabilization-projects-city-of-pacifica/r/recomDZbbLcpWgoas,2026-07-16T07:13:44-07:00,719,yes,,award_results,no
recomkDxFIC0oxpXF,Anderson Elementary School – Switchgear Replacement,Dixon Unified School District,Solano,Dixon,Closed,construction,anderson-elementary-school-switchgear-replacement-dixon-unified-school-district,79,yes,results,construction,https://www.bidthebay.com/construction-project-details/anderson-elementary-school-switchgear-replacement-dixon-unified-school-district/r/recomkDxFIC0oxpXF,2026-05-15T17:11:34-07:00,444,no,,recently_closed,no
reconPN5qA1Xl2LML,Sewer Maintenance and Repair Services,County of San Mateo,San Mateo,Various Cities,Closed,construction,sewer-maintenance-and-repair-services-county-of-san-mateo,57,yes,results,construction,https://www.bidthebay.com/construction-project-details/sewer-maintenance-and-repair-services-county-of-san-mateo/r/reconPN5qA1Xl2LML,2026-06-26T08:32:59-07:00,1043,no,,recently_closed,no
recosyckrLCzac5Aw,UCB EHCP – Increment 6 – WP-31: Tile and Countertops,UC Berkeley,Alameda,Berkeley,Closed,construction,ucb-ehcp-increment-6-wp-31-tile-and-countertops-uc-berkeley,59,yes,results,construction,https://www.bidthebay.com/construction-project-details/ucb-ehcp-increment-6-wp-31-tile-and-countertops-uc-berkeley/r/recosyckrLCzac5Aw,2026-09-10T00:02:08-07:00,197,no,,recently_closed,no
recou3mXsqJWsqFqT,DM FY23 Warren Hall Building Automation Controls Replacement,UC Berkeley,Alameda,Berkeley,Closed,construction,dm-fy23-warren-hall-building-automation-controls-replacement-uc-berkeley,72,yes,results,construction,https://www.bidthebay.com/construction-project-details/dm-fy23-warren-hall-building-automation-controls-replacement-uc-berkeley/r/recou3mXsqJWsqFqT,2026-06-27T20:25:49-07:00,300,yes,,award_results,no
recouAssZw2wk6omc,Harbor Street Safety Improvements,City of Pittsburg,Contra Costa,Pittsburg,Closed,professional services,harbor-street-safety-improvements-city-of-pittsburg,51,yes,results,professional services,https://www.bidthebay.com/professional-services-project-details/harbor-street-safety-improvements-city-of-pittsburg/r/recouAssZw2wk6omc,2026-05-14T17:04:07-07:00,433,no,,recently_closed,no
recouTLIhnlZPvpni,Reconstruction of 18th Avenue and Installation of Valley Gutters on Fair Oaks Avenue  ,County of San Mateo,San Mateo,San Mateo,Closed,construction,reconstruction-of-18th-avenue-and-installation-of-valley-gutters-on-fair-oaks-avenue-county-of-san-mateo,104,yes,results,construction,https://www.bidthebay.com/construction-project-details/reconstruction-of-18th-avenue-and-installation-of-valley-gutters-on-fair-oaks-avenue-county-of-san-mateo/r/recouTLIhnlZPvpni,2026-03-24T07:30:07-07:00,88,yes,,award_results,no
recouiRtFXNDX3QfP,Scaffolding Services,East Bay Municipal Utility District,Alameda,Oakland,Open,construction,scaffolding-services-east-bay-municipal-utility-district,56,yes,open,construction,https://www.bidthebay.com/construction-project-details/scaffolding-services-east-bay-municipal-utility-district/r/recouiRtFXNDX3QfP,2026-09-02T09:48:34-07:00,492,no,Open but due date passed,open_solicitation,no
recovV2UqRYNOOhoa,Sewer Line Replacement Services in San Mateo County,California Department of Transportation (Caltrans),San Mateo,Foster City,Closed,construction,sewer-line-replacement-services-in-san-mateo-county-cal-trans-district-4,72,no,,,,2026-09-11T00:00:17-07:00,200,no,,closed_stale_no_results,no
recovuxHYWanUIqEP,Basketball and Tennis Court Renovations – Phase 3,Hayward Area Recreation and Park District,Alameda,"Hayward; Castro Valley, San Lorenzo",Closed,construction,basketball-and-tennis-court-renovations-phase-3-hayward-area-recreation-and-park-district,89,yes,results,construction,https://www.bidthebay.com/construction-project-details/basketball-and-tennis-court-renovations-phase-3-hayward-area-recreation-and-park-district/r/recovuxHYWanUIqEP,2026-09-10T06:45:38-07:00,1144,yes,,award_results,no
recoxqJVSqVTltYOF,As-Needed Roofing Repair Services,County of Santa Clara,Santa Clara,Various Cities,Closed,construction,as-needed-roofing-repair-services-county-of-santa-clara,55,yes,results,construction,https://www.bidthebay.com/construction-project-details/as-needed-roofing-repair-services-county-of-santa-clara/r/recoxqJVSqVTltYOF,2026-07-08T06:46:34-07:00,263,yes,,award_results,no
recozmkPuwJdYHOms,PH CUP NPC4 Sprinkler Bracing,University of California San Francisco,San Francisco,San Francisco,Open,construction,ph-cup-npc4-sprinkler-bracing-university-of-california-san-francisco,68,yes,open,construction,https://www.bidthebay.com/construction-project-details/ph-cup-npc4-sprinkler-bracing-university-of-california-san-francisco/r/recozmkPuwJdYHOms,2026-09-09T23:39:57-07:00,188,no,,open_solicitation,no
recp8sa1LQhfsfDgo,Folger Stable Arena Footing Replacement,County of San Mateo,San Mateo,Woodside,Closed,construction,folger-stable-arena-footing-replacement-county-of-san-mateo,59,yes,results,construction,https://www.bidthebay.com/construction-project-details/folger-stable-arena-footing-replacement-county-of-san-mateo/r/recp8sa1LQhfsfDgo,2026-08-22T00:05:03-07:00,447,no,,recently_closed,no
recpBBbErr7wuaV9H,Sobrante Water Treatment Plant Clarifiers Replacement,East Bay Municipal Utility District,Contra Costa,El Sobrante,Closed,construction,sobrante-water-treatment-plant-clarifiers-replacement-east-bay-municipal-utility-district,89,yes,results,construction,https://www.bidthebay.com/construction-project-details/sobrante-water-treatment-plant-clarifiers-replacement-east-bay-municipal-utility-district/r/recpBBbErr7wuaV9H,2026-07-10T03:16:04-07:00,169,no,,recently_closed,no
recpBvXuuoxC6zON4,HVAC Replacement at Oster,Union School District,Santa Clara,"San Jose, CA",Closed,construction,hvac-replacement-at-oster-union-school-district,47,no,,,,2026-03-24T07:42:50-07:00,77,no,,closed_stale_no_results,no
recpCbFT88Eo8R6Sh,Door Removal and Replacement ,California Military Department,San Francisco,San Francisco,Closed,construction,door-removal-and-replacement-california-military-department,59,yes,results,construction,https://www.bidthebay.com/construction-project-details/door-removal-and-replacement-california-military-department/r/recpCbFT88Eo8R6Sh,2026-03-27T10:37:30-07:00,288,yes,,award_results,no
recpD6YeAIyEtsBFL,Environmental Site Assessment Consulting Services for Soil Characterization Investigations at Various School Sites,Oakland Unified School District,Alameda,Oakland ,Closed,professional services,environmental-site-assessment-consulting-services-for-soil-characterization-investigations-at-various-school-sites-oakland-unified-school-district,146,yes,results,professional services,https://www.bidthebay.com/professional-services-project-details/environmental-site-assessment-consulting-services-for-soil-characterization-investigations-at-various-school-sites-oakland-unified-school-district/r/recpD6YeAIyEtsBFL,2026-04-30T17:08:22-07:00,464,no,,recently_closed,no
recpDzcLP6F2ko2PQ,Gabarda Easement Sewer Replacement,West Bay Sanitary District,San Mateo,Portola Valley,Closed,construction,gabarda-easement-sewer-replacement-west-bay-sanitary-district,61,yes,results,construction,https://www.bidthebay.com/construction-project-details/gabarda-easement-sewer-replacement-west-bay-sanitary-district/r/recpDzcLP6F2ko2PQ,2026-08-19T00:04:08-07:00,258,no,,recently_closed,no
recpGHUzO5jKMHyrS,"UCB EHCP – Increment 6 – WP-18: Waterproofing, Roofing, and Flashing",UC Berkeley,Alameda,Berkeley,Closed,construction,ucb-ehcp-increment-6-wp-18-waterproofing-roofing-and-flashing-uc-berkeley,73,yes,results,construction,https://www.bidthebay.com/construction-project-details/ucb-ehcp-increment-6-wp-18-waterproofing-roofing-and-flashing-uc-berkeley/r/recpGHUzO5jKMHyrS,2026-09-10T00:02:04-07:00,278,no,,recently_closed,no
recpICxiXwE1Ahqk4,GGP Golf Course Trees,City and County of San Francisco,San Francisco,San Francisco,Closed,construction,ggp-golf-course-trees-city-and-county-of-san-francisco,54,no,,,,2026-04-11T10:46:20-07:00,69,no,,closed_stale_no_results,no
recpK7HGkT8SHghtF,Sodium Hypochlorite Tank Replacement Project,City of Richmond,Contra Costa,Richmond,Closed,construction,sodium-hypochlorite-tank-replacement-project-city-of-richmond,61,yes,results,construction,https://www.bidthebay.com/construction-project-details/sodium-hypochlorite-tank-replacement-project-city-of-richmond/r/recpK7HGkT8SHghtF,2026-03-30T10:20:57-07:00,0,yes,No description at all,award_results,no
recpKXxF4oIVZXfyE,CHP Hayward Area office - Automatic Gate and Roll-Up Door Maintenance Services,California Highway Patrol,Alameda,Hayward,Closed,construction,chp-hayward-area-office-automatic-gate-and-roll-up-door-maintenance-services-california-highway-patrol,102,yes,results,construction,https://www.bidthebay.com/construction-project-details/chp-hayward-area-office-automatic-gate-and-roll-up-door-maintenance-services-california-highway-patrol/r/recpKXxF4oIVZXfyE,2026-06-13T00:03:16-07:00,177,no,,recently_closed,no
recpMAAOkymsoLiJp,Repair of Pavement at Air Station San Francisco,U.S. Coast Guard,San Francisco,San Francisco,Open,construction,repair-of-pavement-at-air-station-san-francisco-us-coast-guard,62,yes,open,construction,https://www.bidthebay.com/construction-project-details/repair-of-pavement-at-air-station-san-francisco-us-coast-guard/r/recpMAAOkymsoLiJp,2026-09-07T10:25:38-07:00,324,no,,open_solicitation,no
recpNEkpsoa4vMbBc,2023 Storm Damage Remaining Road Repairs,San Francisco Public Utilities Commission,Alameda,"Alameda, San Joaquin & Tuolumne Counties",Closed,construction,2023-storm-damage-remaining-road-repairs-san-francisco-public-utilities-commission,82,no,,,,2026-06-27T20:31:44-07:00,174,no,,closed_stale_no_results,no
recpNcSk6bta0uer1,Qualified Plumbing Contractors,Marin Water (Marin Municipal Water District),Marin,Corte Madera,Open,construction,qualified-plumbing-contractors-marin-water,42,yes,open,construction,https://www.bidthebay.com/construction-project-details/qualified-plumbing-contractors-marin-water/r/recpNcSk6bta0uer1,2026-09-07T11:37:33-07:00,619,no,,open_solicitation,no
recpS30hiqx4y7aTM,South Campus Building 4 HVAC Replacement - Rebid,County of Napa,Napa,Napa,Closed,construction,south-campus-building-4-hvac-replacement-rebid-county-of-napa,61,yes,results,construction,https://www.bidthebay.com/construction-project-details/south-campus-building-4-hvac-replacement-rebid-county-of-napa/r/recpS30hiqx4y7aTM,2026-07-28T10:31:34-07:00,807,yes,,award_results,no
recpSGwuTpt9ZwZJ9,Sonoma County Transit Roof & HVAC Repairs,County of Sonoma,Sonoma,Santa Rosa,Open,construction,sonoma-county-transit-roof-hvac-repairs-county-of-sonoma,56,yes,open,construction,https://www.bidthebay.com/construction-project-details/sonoma-county-transit-roof-hvac-repairs-county-of-sonoma/r/recpSGwuTpt9ZwZJ9,2026-09-05T08:56:02-07:00,135,no,,open_solicitation,no
recpUIRnGQvURmi1p,Parkway Boulevard Grade Separation Constructability & Construction Management,City of Dixon,Solano,Dixon,Closed,professional services,parkway-boulevard-grade-separation-constructability-construction-management-city-of-dixon,89,yes,results,professional services,https://www.bidthebay.com/professional-services-project-details/parkway-boulevard-grade-separation-constructability-construction-management-city-of-dixon/r/recpUIRnGQvURmi1p,2026-03-27T10:19:50-07:00,413,yes,,award_results,no
recpVoMDm9UVkVITa,Mission Bay Ferry Landing Modular Float,San Francisco Bay Area Water Emergency Transportation Authority,San Francisco,San Francisco,Closed,construction; professional services,mission-bay-ferry-landing-modular-float-san-francisco-bay-area-water-emergency-transportation-authority,103,yes,results,construction,https://www.bidthebay.com/construction-project-details/mission-bay-ferry-landing-modular-float-san-francisco-bay-area-water-emergency-transportation-authority/r/recpVoMDm9UVkVITa,2026-09-08T08:16:27-07:00,498,no,,multi_category_provisional_construction,yes
recpWvvBSM5485a2x,Pueblo Area Rehabilitation Project Phase 1,Napa Sanitation District,Napa,Napa,Closed,construction,pueblo-area-rehabilitation-project-phase-1-napa-sanitation-district,67,yes,results,construction,https://www.bidthebay.com/construction-project-details/pueblo-area-rehabilitation-project-phase-1-napa-sanitation-district/r/recpWvvBSM5485a2x,2026-02-18T08:10:16-08:00,713,yes,,award_results,no
recpXNSAtNKKA9OLJ,Renovation of City Facility at 800 West Second Street,City of Antioch,Contra Costa,Antioch,Closed,construction,renovation-of-city-facility-at-800-west-second-street-city-of-antioch,69,yes,results,construction,https://www.bidthebay.com/construction-project-details/renovation-of-city-facility-at-800-west-second-street-city-of-antioch/r/recpXNSAtNKKA9OLJ,2026-05-08T00:42:57-07:00,521,no,,recently_closed,no
recpXxprqEoeZbaUt,Everett Middle School Entry Portico Restoration,San Francisco Unified School District,San Francisco,San Francisco,Open,construction,everett-middle-school-entry-portico-restoration-san-francisco-unified-school-district,85,yes,open,construction,https://www.bidthebay.com/construction-project-details/everett-middle-school-entry-portico-restoration-san-francisco-unified-school-district/r/recpXxprqEoeZbaUt,2026-08-19T06:25:50-07:00,324,no,,open_solicitation,no
recpZ9Fhxti9HqedE,On-Call Concrete or Asphalt Repair and Replacement Project,Redwood City,San Mateo,Redwood ,Closed,construction,on-call-concrete-or-asphalt-repair-and-replacement-project-city-of-redwood-city,79,no,,,,2026-09-07T11:37:33-07:00,285,no,,closed_stale_no_results,no
recpbzkgQwHAX9mcZ,Washington HS Walk In Freezer & Mission San Jose HS Servery,Fremont Unified School District,Alameda,Fremont,Closed,construction,washington-hs-walk-in-freezer-mission-san-jose-hs-servery-fremont-unified-school-district,89,yes,results,construction,https://www.bidthebay.com/construction-project-details/washington-hs-walk-in-freezer-mission-san-jose-hs-servery-fremont-unified-school-district/r/recpbzkgQwHAX9mcZ,2026-07-08T09:49:19-07:00,0,yes,No description at all,award_results,no
recpcImaCbGa5pO0L,On-Call Street Light and Other Electrical Repair Services,City of Antioch,Contra Costa,Antioch,Closed,construction,on-call-street-light-and-other-electrical-repair-services-city-of-antioch,73,no,,,,2026-04-11T10:49:20-07:00,341,no,,closed_stale_no_results,no
recpcpZzZQTyZMQkV,Barracks Door Replacement on Coast Guard Island,U.S. Coast Guard,Alameda,Alameda,Closed,construction,barracks-door-replacement-on-coast-guard-island-us-coast-guard,62,yes,results,construction,https://www.bidthebay.com/construction-project-details/barracks-door-replacement-on-coast-guard-island-us-coast-guard/r/recpcpZzZQTyZMQkV,2026-09-07T10:26:14-07:00,180,no,,recently_closed,no
recpe5IGspbwqSlyz,2026 Street Preservation Project,City of Cotati,Sonoma,Cotati,Closed,construction,2026-street-preservation-project-city-of-cotati,47,yes,results,construction,https://www.bidthebay.com/construction-project-details/2026-street-preservation-project-city-of-cotati/r/recpe5IGspbwqSlyz,2026-03-25T21:02:42-07:00,346,yes,,award_results,no
recpfsaS1wQZgSmTp,2026 Road Sealant Project Phase 3,County of Marin,Marin,Various (West Marin),Closed,construction,2026-road-sealant-project-phase-3-county-of-marin,49,yes,results,construction,https://www.bidthebay.com/construction-project-details/2026-road-sealant-project-phase-3-county-of-marin/r/recpfsaS1wQZgSmTp,2026-08-11T08:40:32-07:00,330,yes,,award_results,no
recpkqipgtFHuNx1L,Pool & PE Facility Improvements - Foothill College,Foothill-De Anza Community College District,Santa Clara,Los Altos Hills,Closed,construction,pool-pe-facility-improvements-foothill-college-foothill-de-anza-community-college-district,90,yes,results,construction,https://www.bidthebay.com/construction-project-details/pool-pe-facility-improvements-foothill-college-foothill-de-anza-community-college-district/r/recpkqipgtFHuNx1L,2026-04-22T08:22:00-07:00,272,yes,,award_results,no
recpmRc0Cv1geHULG,New Park at Linden and Pine Avenue Construction, City of South San Francisco,San Francisco,South San Francisco,Closed,construction,new-park-at-linden-and-pine-avenue-construction-city-of-south-san-francisco,75,yes,results,construction,https://www.bidthebay.com/construction-project-details/new-park-at-linden-and-pine-avenue-construction-city-of-south-san-francisco/r/recpmRc0Cv1geHULG,2026-04-19T22:33:53-07:00,713,yes,,award_results,no
recpnCwJ73BkEuov9,Submetering Design Project for Foothill,Foothill-De Anza Community College District,Santa Clara,Los Altos Hills,Closed,professional services,submetering-design-project-for-foothill-foothill-de-anza-community-college-district,83,yes,results,professional services,https://www.bidthebay.com/professional-services-project-details/submetering-design-project-for-foothill-foothill-de-anza-community-college-district/r/recpnCwJ73BkEuov9,2026-09-09T00:01:59-07:00,146,no,,recently_closed,no
recpnEunRjbDxenMr,Special Inspections for 2970 16th Street,City and County of San Francisco,San Francisco,San Francisco,Closed,professional services,special-inspections-for-2970-16th-street-city-and-county-of-san-francisco,73,no,,,,2026-04-11T10:45:50-07:00,483,no,,closed_stale_no_results,no
recpoWIIDtqoDR5xh,HVAC Systems Maintenance and Inspection Services,County of Napa,Napa,Napa,Closed,professional services,hvac-systems-maintenance-and-inspection-services-county-of-napa,63,no,,,,2026-07-28T10:31:34-07:00,1137,no,,closed_stale_no_results,no
recpsTS4B7w5tQ7y5,MW-12 North Slope Stabilization,BART (Bay Area Rapid Transit),Contra Costa,Walnut Creek,Closed,construction,mw-12-north-slope-stabilization-bart-bay-area-rapid-transit,59,no,,,,2026-04-11T10:47:14-07:00,295,no,,closed_stale_no_results,no
recpteT8zrHQA17QC,Installation of Park Signage - Rebid,City of Antioch,Contra Costa,Antioch,Closed,construction,installation-of-park-signage-rebid-city-of-antioch,50,yes,results,construction,https://www.bidthebay.com/construction-project-details/installation-of-park-signage-rebid-city-of-antioch/r/recpteT8zrHQA17QC,2026-07-30T05:45:15-07:00,424,yes,,award_results,no
recptiqS3RiZhCI4F,Engineering Design Services for Coral Drive Sidewalk Improvements,City of Orinda,Contra Costa,Orinda,Closed,professional services,engineering-design-services-for-coral-drive-sidewalk-improvements-city-of-orinda,80,yes,results,professional services,https://www.bidthebay.com/professional-services-project-details/engineering-design-services-for-coral-drive-sidewalk-improvements-city-of-orinda/r/recptiqS3RiZhCI4F,2026-06-25T00:00:41-07:00,342,no,,recently_closed,no
recpw568sf7FhOsh0,Asphalt Removal and Repair Services,California Department of Veterans Affairs (CalVet),Napa,Yountville,Open,construction,asphalt-removal-and-repair-services-california-department-of-veterans-affairs,77,yes,open,construction,https://www.bidthebay.com/construction-project-details/asphalt-removal-and-repair-services-california-department-of-veterans-affairs/r/recpw568sf7FhOsh0,2026-09-07T15:50:31-07:00,1316,no,,open_solicitation,no
recpw9CjQ6gHXNUrN,Olive Avenue Widening & Utility Undergrounding Project,City of Novato,Marin,Novato,Closed,construction,olive-avenue-widening-utility-undergrounding-project-city-of-novato,67,yes,results,construction,https://www.bidthebay.com/construction-project-details/olive-avenue-widening-utility-undergrounding-project-city-of-novato/r/recpw9CjQ6gHXNUrN,2026-05-05T17:01:42-07:00,1035,no,,recently_closed,no
recpwgSl6kyAuLuEB,Street Resurfacing Project - 2026,City of Milpitas ,Santa Clara,Milpitas,Closed,construction,street-resurfacing-project-2026-city-of-milpitas,48,no,,,,2026-04-11T10:49:50-07:00,705,no,,closed_stale_no_results,no
recpwy13xCfLzAXOw,Ethel Avenue Road Stabilization,City of Mill Valley,Marin,Mill Valley,Closed,construction,ethel-avenue-road-stabilization-city-of-mill-valley,51,yes,results,construction,https://www.bidthebay.com/construction-project-details/ethel-avenue-road-stabilization-city-of-mill-valley/r/recpwy13xCfLzAXOw,2026-07-10T00:02:37-07:00,678,no,,recently_closed,no
recpx8UwMKdId8VE3,San Miguel Elementary School Exterior Improvement Project - Rebid,Sunnyvale School District,Santa Clara,Sunnyvale,Closed,construction,san-miguel-elementary-school-exterior-improvement-project-rebid-sunnyvale-school-district,89,yes,results,construction,https://www.bidthebay.com/construction-project-details/san-miguel-elementary-school-exterior-improvement-project-rebid-sunnyvale-school-district/r/recpx8UwMKdId8VE3,2026-05-12T17:01:11-07:00,176,no,,recently_closed,no
recpzHwO8lfwQYCPZ,As-Needed Traffic Management Services,Zone 7 Water Agency,Alameda,Livermore,Closed,professional services,as-needed-traffic-management-services-zone-7-water-agency,57,yes,results,professional services,https://www.bidthebay.com/professional-services-project-details/as-needed-traffic-management-services-zone-7-water-agency/r/recpzHwO8lfwQYCPZ,2026-04-12T12:07:19-07:00,86,yes,,award_results,no
recq2fpyKC6xFcG8S,Point Potrero Marine Terminal 2026 Terminal Maintenance,City of Richmond,Contra Costa,Richmond,Closed,construction,point-potrero-marine-terminal-2026-terminal-maintenance-city-of-richmond,72,yes,results,construction,https://www.bidthebay.com/construction-project-details/point-potrero-marine-terminal-2026-terminal-maintenance-city-of-richmond/r/recq2fpyKC6xFcG8S,2026-09-11T00:02:01-07:00,235,no,,recently_closed,no
recq3DztDQ7KJjxNO,"Skyline Elementary School: Alterations to 5-Buildings A, B, C, D & E: HVAC Replacement",South San Francisco Unified School District,San Mateo,Daly City,Closed,construction,skyline-elementary-school-alterations-to-5-buildings-a-b-c-d-e-hvac-replacement-south-san-francisco-unified-school-district,123,yes,results,construction,https://www.bidthebay.com/construction-project-details/skyline-elementary-school-alterations-to-5-buildings-a-b-c-d-e-hvac-replacement-south-san-francisco-unified-school-district/r/recq3DztDQ7KJjxNO,2026-04-11T10:49:20-07:00,286,no,,recently_closed,no
recq7MxEc4FVL4DsS,Palomares Elementary School Portables Project,Castro Valley Unified School District,Alameda,Castro Valley ,Closed,construction,palomares-elementary-school-portables-project-castro-valley-unified-school-district,83,no,,,,2026-04-28T06:55:14-07:00,89,no,,closed_stale_no_results,no
recq9BZ52df2OC6xV,On-Call CCTV Sanitary Sewer Inspection,County of San Mateo,San Mateo,Various,Closed,professional services,on-call-cctv-sanitary-sewer-inspection-county-of-san-mateo,58,yes,results,professional services,https://www.bidthebay.com/professional-services-project-details/on-call-cctv-sanitary-sewer-inspection-county-of-san-mateo/r/recq9BZ52df2OC6xV,2026-07-23T00:01:49-07:00,653,no,,recently_closed,no
recq9DWyZx7VLF0OM,Beresford Recreation Center Roof Improvements,City of San Mateo,San Mateo,San Mateo,Closed,construction,beresford-recreation-center-roof-improvements-city-of-san-mateo,63,yes,results,construction,https://www.bidthebay.com/construction-project-details/beresford-recreation-center-roof-improvements-city-of-san-mateo/r/recq9DWyZx7VLF0OM,2026-07-21T08:13:07-07:00,191,no,,recently_closed,no
recq9Xp26btKOYsLD,FY27/FY28 Untreated Water Facilities and Treated Water Facilities Improvements Projects,Contra Costa Water District,Contra Costa,Concord,Closed,professional services,fy27-fy28-untreated-water-facilities-and-treated-water-facilities-improvements-projects-contra-costa-water-district,115,no,,,,2026-03-30T10:18:07-07:00,0,no,No description at all,closed_stale_no_results,no
recq9hSnvA0CO7Biq,"Constructability Review & CM Services - Quarry Lakes Parkway, Phase 2",City of Union City,Alameda,Union City,Closed,professional services,constructability-review-cm-services-quarry-lakes-parkway-phase-2-city-of-union-city,83,no,,,,2026-07-08T19:45:31-07:00,400,no,,closed_stale_no_results,no
recqB3OaV4qwcoviC,"Davidson Middle School 8"" Polyethylene Fire Line Replacement ",San Rafael City Schools,Marin,San Rafael,Closed,construction,davidson-middle-school-8-polyethylene-fire-line-replacement-san-rafael-city-schools,83,no,,,,2026-04-23T20:58:42-07:00,398,no,,closed_stale_no_results,no
recqBe8vR7Q3WWOgz,Public Works Department EV Fleet Charging Station Project,Redwood City,San Mateo,Redwood City,Closed,construction,public-works-department-ev-fleet-charging-station-project-city-of-redwood-city,78,yes,results,construction,https://www.bidthebay.com/construction-project-details/public-works-department-ev-fleet-charging-station-project-city-of-redwood-city/r/recqBe8vR7Q3WWOgz,2026-09-07T11:37:33-07:00,109,yes,,award_results,no
recqBeo16KyPALh1S,"Homestead Valley, Mill Valley, and Tamalpais Valley Paving Project",County of Marin,Marin,"Mill Valley, Tamalpais Valley, Homestead Valley",Closed,construction,homestead-valley-mill-valley-and-tamalpais-valley-paving-project-homestead-valley-mill-valley-and-tamalpais-valley-paving-project,129,yes,results,construction,https://www.bidthebay.com/construction-project-details/homestead-valley-mill-valley-and-tamalpais-valley-paving-project-homestead-valley-mill-valley-and-tamalpais-valley-paving-project/r/recqBeo16KyPALh1S,2026-09-07T10:48:18-07:00,607,yes,,award_results,no
